,carID,h,m,lat,long,name,L1,L2
0,4,12,15,36.05896703,24.85651399,Ingrid Barranco,1.7595737999996501,1.2934174532029996
0,4,12,15,36.05908964,24.8565108,Ingrid Barranco,1.7670867100000223,1.2971522553791213
0,4,12,15,36.05919387,24.85657473,Ingrid Barranco,1.7702079399999242,1.2975149546018887
0,4,12,15,36.0592893,24.85647092,Ingrid Barranco,1.7810204299999732,1.3047740313992586
0,4,12,15,36.05939102,24.85651231,Ingrid Barranco,1.7850955199997678,1.3060669353328636
0,4,12,15,36.05966525,24.8565186,Ingrid Barranco,1.8012411099998182,1.3141351450922079
0,4,12,15,36.05969134,24.8564949,Ingrid Barranco,1.8039678099997296,1.3159336955769496
0,4,12,15,36.05985631,24.85651409,Ingrid Barranco,1.8129256999997523,1.3202213289252214
0,4,12,15,36.06003265,24.85654004,Ingrid Barranco,1.8222345499996173,1.3246446742196099
0,4,12,15,36.06013392,24.8564702,Ingrid Barranco,1.8317329099996442,1.3307468157354094
0,4,12,15,36.0604696,24.85652799,Ingrid Barranco,1.8490419999996135,1.3390611625722462
0,4,12,15,36.06084961,24.85650682,Ingrid Barranco,1.8728799299996588,1.3523252932837928
0,4,12,15,36.06091357,24.85654822,Ingrid Barranco,1.8746889299995395,1.35274515658191
0,4,12,15,36.06109367,24.85653325,Ingrid Barranco,1.8862284599997388,1.3593488464279737
0,4,12,15,36.06121167,24.85649671,Ingrid Barranco,1.8950989199997679,1.3647896448064898
0,4,12,15,36.0616952,24.85644609,Ingrid Barranco,1.9265910999999853,1.3832826460040082
0,4,12,15,36.06177626,24.85649503,Ingrid Barranco,1.9290566399998141,1.3841191442359164
0,4,12,15,36.06200087,24.85642214,Ingrid Barranco,1.9461048499997027,1.3948395509192222
0,4,12,15,36.06211355,24.85641364,Ingrid Barranco,1.9532821499997475,1.3991235557153279
0,4,12,15,36.06211708,24.85630292,Ingrid Barranco,1.9589192299997222,1.4036501921595046
0,4,12,16,36.06211524,24.85612589,Ingrid Barranco,1.9674832999995253,1.4106403637660625
0,4,12,16,36.06205843,24.85605231,Ingrid Barranco,1.9676801199998337,1.411606138552289
0,4,12,16,36.06207605,24.85598731,Ingrid Barranco,1.9719223199998765,1.4148170523475716
0,4,12,16,36.06210294,24.85575016,Ingrid Barranco,1.9851560699999418,1.4252485557344137
0,4,12,16,36.06208455,24.85562856,Ingrid Barranco,1.990011069999877,1.4295009205096512
0,4,12,16,36.06202709,24.85552851,Ingrid Barranco,1.9914659199998503,1.4315646536443876
0,4,12,16,36.0620924,24.85541467,Ingrid Barranco,2.000962679999688,1.4383814225182714
0,4,12,16,36.06208488,24.85532023,Ingrid Barranco,2.0051390399997757,1.441935788660877
0,4,12,16,36.06211229,24.85530018,Ingrid Barranco,2.007766089999844,1.443677357234846
0,4,12,16,36.06203339,24.85513385,Ingrid Barranco,2.011182259999895,1.4477312738615002
0,4,12,16,36.06204652,24.85496204,Ingrid Barranco,2.02038874999991,1.4551422504950853
0,4,12,16,36.06207344,24.85487019,Ingrid Barranco,2.026504599999708,1.4597761938703433
0,4,12,16,36.06210002,24.85480264,Ingrid Barranco,2.0314093499999615,1.463412164756317
0,4,12,16,36.0620307,24.85472911,Ingrid Barranco,2.0308531199997795,1.4640855483888962
0,4,12,16,36.0620841,24.85467729,Ingrid Barranco,2.0365962999996796,1.4679777161566048
0,4,12,16,36.0620643,24.85457381,Ingrid Barranco,2.040478819999862,1.4715343440313522
0,4,12,16,36.0620205,24.85446587,Ingrid Barranco,2.0431398799999947,1.47448839985274
0,4,12,16,36.06202754,24.85430834,Ingrid Barranco,2.0512812499999455,1.4811656732578409
0,4,12,16,36.06206865,24.85419824,Ingrid Barranco,2.0591427499998503,1.4870290124250973
0,4,12,16,36.06205649,24.85396998,Ingrid Barranco,2.0695978900000256,1.4959941629323548
0,4,12,16,36.06205711,24.85359916,Ingrid Barranco,2.0878052699995457,1.511281530747301
0,4,12,16,36.06205641,24.85338796,Ingrid Barranco,2.0981120699996048,1.51998289935088
0,4,12,16,36.06207296,24.85334016,Ingrid Barranco,2.1014472699999516,1.5224923497948546
0,4,12,16,36.06206947,24.85305537,Ingrid Barranco,2.1151925799996043,1.5341788035489763
0,4,12,16,36.0620369,24.85296926,Ingrid Barranco,2.1174577699999944,1.536717246344791
0,4,12,16,36.06210598,24.852804,Ingrid Barranco,2.129700309999709,1.5457812629436583
0,4,12,16,36.06202006,24.85275288,Ingrid Barranco,2.12704998999984,1.5451880802738793
0,4,12,16,36.06206979,24.85254336,Ingrid Barranco,2.1403002699999796,1.5554909806537311
0,4,12,16,36.06205917,24.85247619,Ingrid Barranco,2.1429543999995815,1.5579603197564564
0,4,12,16,36.06206692,24.85216115,Ingrid Barranco,2.1588563599996995,1.5713761192943787
0,4,12,16,36.06202131,24.85207104,Ingrid Barranco,2.160535149999756,1.5737355681103706
0,4,12,16,36.06202276,24.85191997,Ingrid Barranco,2.1680245799995888,1.5801226405007636
0,4,12,16,36.06209554,24.85186657,Ingrid Barranco,2.175007979999915,1.584615375444279
0,4,12,16,36.06204747,24.85177065,Ingrid Barranco,2.1768238600000025,1.5871608679162097
0,4,12,16,36.06203917,24.85168739,Ingrid Barranco,2.1804055999997374,1.5904084309824853
0,4,12,16,36.06207365,24.85139748,Ingrid Barranco,2.1966799899999216,1.6036796796077148
0,4,12,16,36.06208928,24.85125357,Ingrid Barranco,2.2046693799998494,1.6102291305572953
0,4,12,16,36.06210288,24.85120997,Ingrid Barranco,2.207621779999652,1.6124841141668114
0,4,12,16,36.06203999,24.851097,Ingrid Barranco,2.2093839099999357,1.6153513861098787
0,4,12,17,36.06217655,24.85096827,Ingrid Barranco,2.2238852799995996,1.624934092177982
0,4,12,17,36.06236441,24.85099179,Ingrid Barranco,2.2340043999998827,1.6296779786854878
0,4,12,17,36.06242684,24.85103263,Ingrid Barranco,2.235749039999849,1.6298804301773275
0,4,12,17,36.062598,24.85105347,Ingrid Barranco,2.2449974799998316,1.6343079758376629
0,4,12,17,36.06287099,24.85103274,Ingrid Barranco,2.262392649999743,1.6437281457686481
0,4,12,17,36.06291215,24.85102967,Ingrid Barranco,2.2650126799999555,1.645155677809396
0,4,12,17,36.06300134,24.85097583,Ingrid Barranco,2.2730022399997623,1.6502201078758592
0,4,12,17,36.0631283,24.85097358,Ingrid Barranco,2.2807300899998317,1.6543512206688533
0,4,12,17,36.06319756,24.85096616,Ingrid Barranco,2.2852492699997633,1.6568719387736475
0,4,12,17,36.06333178,24.85099642,Ingrid Barranco,2.291819729999613,1.6599305395917296
0,4,12,17,36.06335875,24.85102507,Ingrid Barranco,2.2920340799997696,1.6596172241393392
0,4,12,17,36.06343226,24.85103193,Ingrid Barranco,2.2961085399996364,1.6617128487282091
0,4,12,17,36.06342812,24.85100917,Ingrid Barranco,2.2969753799995587,1.6625172808976298
0,4,13,39,36.06345477,24.85099437,Ingrid Barranco,2.2992995799998184,1.663991263412878
0,4,13,39,36.06336288,24.85100231,Ingrid Barranco,2.2933971199998204,1.660690522171513
0,4,13,39,36.06326211,24.85100011,Ingrid Barranco,2.2874587199995027,1.657535784702806
0,4,13,39,36.06299967,24.85098328,Ingrid Barranco,2.27253698999991,1.6498572391628483
0,4,13,39,36.06295357,24.85102074,Ingrid Barranco,2.267935449999662,1.646837815479807
0,4,13,39,36.06278574,24.85099839,Ingrid Barranco,2.2589607999998655,1.6424791993350556
0,4,13,39,36.06254847,24.85099887,Ingrid Barranco,2.2447010799998637,1.6350584298228612
0,4,13,39,36.06210223,24.85098763,Ingrid Barranco,2.2184774399998624,1.6218623642825747
0,4,13,39,36.06205758,24.85117667,Ingrid Barranco,2.2065354799997827,1.6125144331514403
0,4,13,39,36.06210194,24.85124622,Ingrid Barranco,2.2057891299996335,1.610925038151081
0,4,13,39,36.06205102,24.85130995,Ingrid Barranco,2.199611159999616,1.6066837788242323
0,4,13,39,36.06203443,24.85151603,Ingrid Barranco,2.18851783999963,1.5974820445165758
0,4,13,39,36.06209433,24.85162841,Ingrid Barranco,2.186605219999805,1.5945859617397378
0,4,13,39,36.0621023,24.85166306,Ingrid Barranco,2.1853855699997276,1.5933739323268254
0,4,13,39,36.06206146,24.85178581,Ingrid Barranco,2.176920419999952,1.586954638520821
0,4,13,39,36.06206944,24.85212512,Ingrid Barranco,2.1607730299998664,1.572963657990492
0,4,13,39,36.0620622,24.85225082,Ingrid Barranco,2.1541793299998275,1.5674752750014258
0,4,13,39,36.06207318,24.85236205,Ingrid Barranco,2.1493878599996847,1.563167457134688
0,4,13,39,36.06208869,24.8525655,Ingrid Barranco,2.1403494099999065,1.555163113147302
0,4,13,39,36.06209733,24.8528633,Ingrid Barranco,2.1262756099998157,1.5430417027992118
0,4,13,39,36.06209713,24.85294769,Ingrid Barranco,2.122128499999608,1.5395301812323876
0,4,13,39,36.06208821,24.85299397,Ingrid Barranco,2.1193255799996926,1.5373247002003714
0,4,13,39,36.06207273,24.85348524,Ingrid Barranco,2.09432454999952,1.5164888503141363
0,4,13,39,36.06203444,24.85369996,Ingrid Barranco,2.081505869999628,1.5063897058509204
0,4,13,39,36.06210823,24.85408409,Ingrid Barranco,2.067110899999715,1.4930085441396537
0,4,13,39,36.06204637,24.85435852,Ingrid Barranco,2.049952229999519,1.47973327811841
0,4,13,39,36.06207191,24.8546094,Ingrid Barranco,2.0391915099997213,1.4703366485096314
0,4,13,40,36.06202932,24.85507984,Ingrid Barranco,2.0135845499998766,1.4497836549383145
0,4,13,40,36.06205827,24.85532886,Ingrid Barranco,2.0031195699998356,1.4406831345883246
0,4,13,40,36.06210989,24.85553889,Ingrid Barranco,1.9959252999999713,1.4339759720714567
0,4,13,40,36.06208546,24.85573554,Ingrid Barranco,1.984823649999619,1.4252337544516802
0,4,13,40,36.06205946,24.85593893,Ingrid Barranco,1.973297539999752,1.4161803872513141
0,4,13,40,36.06209276,24.85628033,Ingrid Barranco,1.9585669399996561,1.4036990698132563
0,4,13,40,36.06206227,24.8563427,Ingrid Barranco,1.9536814099997137,1.4001493065558825
0,4,13,40,36.06201302,24.85642804,Ingrid Barranco,1.9465447499998376,1.395029038902621
0,4,13,40,36.06187409,24.85638965,Ingrid Barranco,1.9400900599999389,1.3917242793201996
0,4,13,40,36.06154525,24.85643775,Ingrid Barranco,1.9180027599998013,1.3784766953893086
0,4,13,40,36.0612286,24.85651403,Ingrid Barranco,1.8952660399997647,1.364656357631268
0,4,13,40,36.06115405,24.85647063,Ingrid Barranco,1.8929196399996755,1.3639160937913601
0,4,13,40,36.06104874,24.85647492,Ingrid Barranco,1.8863908299995629,1.3602252416753449
0,4,13,40,36.06092522,24.8565253,Ingrid Barranco,1.8765110099997848,1.3540674792165837
0,4,13,40,36.06074625,24.8565503,Ingrid Barranco,1.8645478099998982,1.3471443026315064
0,4,13,40,36.06060997,24.8564804,Ingrid Barranco,1.8597961099999125,1.3455688555757868
0,4,13,40,36.06033722,24.85652934,Ingrid Barranco,1.8410330499997407,1.3347508764914149
0,4,13,40,36.06002089,24.85648396,Ingrid Barranco,1.8242768699996539,1.3266174480504094
0,4,13,40,36.05990963,24.85655796,Ingrid Barranco,1.8139752699997587,1.3200432988556952
0,4,13,40,36.05965487,24.85656143,Ingrid Barranco,1.798519639999963,1.3120131605918413
0,4,13,40,36.05908254,24.85657798,Ingrid Barranco,1.763368889999633,1.2940763891132188
0,4,13,40,36.05897607,24.85650092,Ingrid Barranco,1.7607566299998325,1.29424096693566
0,4,13,40,36.0588806,24.85653595,Ingrid Barranco,1.7533119599998095,1.289958321808272
0,4,13,40,36.05879512,24.85647915,Ingrid Barranco,1.75096635999979,1.2899226919590037
0,4,13,40,36.05871012,24.85648092,Ingrid Barranco,1.7457796299998378,1.2874045464087531
0,4,13,40,36.05854898,24.85655171,Ingrid Barranco,1.732642519999544,1.2797599110170461
0,4,13,40,36.05862593,24.85664814,Ingrid Barranco,1.732534449999605,1.2777934094173233
0,4,13,41,36.05856944,24.85666695,Ingrid Barranco,1.7282233599996744,1.2753692650044817
0,4,13,41,36.05863585,24.856832,Ingrid Barranco,1.7241205099998282,1.2701680225016507
0,4,13,41,36.05860017,24.85728943,Ingrid Barranco,1.6995656399995802,1.2495117323120515
0,4,13,41,36.05853313,24.85741651,Ingrid Barranco,1.6893163199997936,1.2421145862179719
0,4,13,41,36.05864022,24.85782109,Ingrid Barranco,1.6759172999997354,1.22800923624907
0,4,13,41,36.05856945,24.85796339,Ingrid Barranco,1.6646983999998568,1.2198483347024867
0,4,13,41,36.05857299,24.85811965,Ingrid Barranco,1.657254059999918,1.213315516635051
0,4,13,41,36.05861564,24.85815775,Ingrid Barranco,1.6579461599997103,1.2129811478761325
0,4,13,41,36.0585942,24.85828522,Ingrid Barranco,1.650413729999908,1.2069349035457824
0,4,13,41,36.05859238,24.85843458,Ingrid Barranco,1.6429858899997392,1.200561489977092
0,4,13,41,36.05854025,24.85848044,Ingrid Barranco,1.637610949999715,1.1970416902358691
0,4,13,41,36.05853718,24.85865122,Ingrid Barranco,1.6290585299999343,1.1897320375941611
0,4,13,41,36.05856813,24.85874139,Ingrid Barranco,1.6264971999996796,1.186874856332493
0,4,13,41,36.05850806,24.8588916,Ingrid Barranco,1.6155327099998438,1.1787061948739974
0,4,13,41,36.05852549,24.85900152,Ingrid Barranco,1.6111924299998357,1.1746166879725428
0,4,13,41,36.05852432,24.85907857,Ingrid Barranco,1.6073467799994923,1.1713429397405635
0,4,13,41,36.05843404,24.85933409,Ingrid Barranco,1.5894094999998174,1.1578224511304198
0,4,13,41,36.05852215,24.85937449,Ingrid Barranco,1.5927164999998418,1.1588706768652561
0,4,13,41,36.05846426,24.85945268,Ingrid Barranco,1.585411789999796,1.1537917496161765
0,4,13,41,36.0577773,24.85948369,Ingrid Barranco,1.54267469999958,1.1315923817280253
0,4,13,41,36.05750893,24.85956383,Ingrid Barranco,1.5226456399996486,1.1202945306382177
0,4,13,41,36.05745055,24.85953522,Ingrid Barranco,1.5205447299996067,1.1198314195419998
0,4,13,41,36.0573744,24.85949056,Ingrid Barranco,1.5181640699997345,1.1195622748461407
0,4,13,41,36.05730336,24.85947603,Ingrid Barranco,1.5146136399997019,1.1181610007333807
0,4,13,41,36.05722606,24.8595644,Ingrid Barranco,1.5056455099996313,1.1121514916250133
0,4,13,41,36.05716255,24.85948879,Ingrid Barranco,1.5055397999998057,1.1136281519215787
0,4,13,41,36.05705117,24.859504,Ingrid Barranco,1.4981117099997725,1.1098532651672262
0,4,13,41,36.05693698,24.85954245,Ingrid Barranco,1.4893762599999896,1.105017550747749
0,4,13,41,36.05683336,24.85951789,Ingrid Barranco,1.4843624999997225,1.1032441741037975
0,4,13,41,36.05671914,24.85955343,Ingrid Barranco,1.475767839999751,1.0985885257722674
0,4,13,41,36.0566999,24.85965656,Ingrid Barranco,1.4695600699995879,1.0935578027498003
0,4,13,41,36.0567177,24.85989842,Ingrid Barranco,1.4587769299997468,1.0834848194156763
0,4,13,41,36.05664497,24.86011457,Ingrid Barranco,1.4438217799997837,1.0720701334760019
0,4,13,42,36.05662584,24.86018551,Ingrid Barranco,1.4391979199998595,1.0684542883332382
0,4,13,42,36.05669547,24.86034004,Ingrid Barranco,1.435803749999799,1.0636614911289355
0,4,13,42,36.05664213,24.86050457,Ingrid Barranco,1.4245413799997806,1.0550353908642855
0,4,13,42,36.05664573,24.86059921,Ingrid Barranco,1.4201200199997288,1.0510325012269455
0,4,13,42,36.05669443,24.86111946,Ingrid Barranco,1.3975497699997206,1.0299540672721257
0,4,13,42,36.05670297,24.86112746,Ingrid Barranco,1.3976701700000298,1.0298557448051826
0,4,13,42,36.05671124,24.8612657,Ingrid Barranco,1.3913926099996416,1.0241570584261535
0,4,13,42,36.0566296,24.86142184,Ingrid Barranco,1.3788433499998867,1.0150921277483071
0,4,13,42,36.05662381,24.86146717,Ingrid Barranco,1.3762747799995836,1.0129791807150712
0,4,13,42,36.05665799,24.86192405,Ingrid Barranco,1.3559384599996882,0.9944477029129398
0,4,13,42,36.05664583,24.86215674,Ingrid Barranco,1.3438070499998247,0.9841871671790781
0,4,13,42,36.05669666,24.8621803,Ingrid Barranco,1.3457024099998343,0.9847120541077734
0,4,13,42,36.05670623,24.86225915,Ingrid Barranco,1.3424129599999581,0.9816599460096134
0,4,13,42,36.05662203,24.86250718,Ingrid Barranco,1.3252074899996735,0.9686173010159125
0,4,13,42,36.05665246,24.86294584,Ingrid Barranco,1.3055389499999777,0.9510692418170785
0,4,13,42,36.05669353,24.86297966,Ingrid Barranco,1.306345969999544,0.9509269007640507
0,4,13,42,36.05670626,24.86306214,Ingrid Barranco,1.3030682499996615,0.9478726046693716
0,4,13,42,36.05665663,24.86329003,Ingrid Barranco,1.2889238399996223,0.9367972888883308
0,4,13,42,36.05662205,24.86346025,Ingrid Barranco,1.2785082599998816,0.9286110743715827
0,4,13,42,36.0567079,24.86350121,Ingrid Barranco,1.2816522199997635,0.9296346674510622
0,4,13,42,36.05668028,24.86360596,Ingrid Barranco,1.2748622699998258,0.92440751515405
0,4,13,42,36.05667594,24.86369923,Ingrid Barranco,1.2700316399995621,0.9204044303260863
0,4,13,42,36.05668384,24.86376223,Ingrid Barranco,1.2674186399996934,0.9180523252436829
0,4,13,42,36.05669357,24.86413766,Ingrid Barranco,1.2496063699997322,0.902905741274996
0,4,13,42,36.05670582,24.86421095,Ingrid Barranco,1.2467501599996034,0.9003038327803202
0,4,13,42,36.05669997,24.86425784,Ingrid Barranco,1.2441015499995451,0.8981912213910707
0,4,13,42,36.05663224,24.86439837,Ingrid Barranco,1.2331517799997016,0.8902052358529979
0,4,13,42,36.05668385,24.86443233,Ingrid Barranco,1.23458433999971,0.8905264808591768
0,4,13,42,36.05667473,24.86481342,Ingrid Barranco,1.2153637299995665,0.8747274194110071
0,4,13,42,36.05668366,24.86494855,Ingrid Barranco,1.2092781599995455,0.8695662116587657
0,4,13,42,36.0566248,24.86510773,Ingrid Barranco,1.1979467399999386,0.8611399795552389
0,4,13,42,36.05665176,24.86513612,Ingrid Barranco,1.198173229999881,0.8609172063144073
0,4,13,43,36.05666031,24.86543875,Ingrid Barranco,1.1838573599996849,0.8490753532062175
0,4,13,43,36.05670475,24.86556567,Ingrid Barranco,1.1803046799999137,0.8455674133393766
0,4,13,43,36.05665568,24.86559273,Ingrid Barranco,1.176034539999705,0.8427723624665339
0,4,13,43,36.05667303,24.8657518,Ingrid Barranco,1.1692811099996092,0.8370629970542716
0,4,13,43,36.05666317,24.86582504,Ingrid Barranco,1.1651007499997377,0.833814106855059
0,4,13,43,36.05668631,24.86595427,Ingrid Barranco,1.1601568799999882,0.8295328025984977
0,4,13,43,36.05669213,24.86606906,Ingrid Barranco,1.1548813699998242,0.825225053999967
0,4,13,43,36.0566534,24.8661426,Ingrid Barranco,1.1489541099998775,0.8209472832691479
0,4,13,43,36.05665102,24.86626992,Ingrid Barranco,1.1425726299995382,0.8158705324178509
0,4,13,43,36.05669571,24.86644224,Ingrid Barranco,1.1368103499996707,0.8107723716484593
0,4,13,43,36.05667379,24.86674351,Ingrid Barranco,1.1207329199996714,0.7983003620515857
0,4,13,43,36.05666867,24.86689197,Ingrid Barranco,1.1131511799997398,0.7923957872847749
0,4,13,43,36.05665308,24.86706161,Ingrid Barranco,1.1039034199995434,0.7853115645010631
0,4,13,43,36.05665537,24.86728333,Ingrid Barranco,1.0931765399998774,0.7769499916350362
0,4,13,43,36.05666821,24.86738191,Ingrid Barranco,1.0891165199996955,0.7737031434810481
0,4,13,43,36.05670075,24.86742416,Ingrid Barranco,1.0889986699996648,0.7733519791989202
0,4,13,43,36.05667113,24.867704,Ingrid Barranco,1.0735093099996504,0.7617017267279914
0,4,13,43,36.05668769,24.86780527,Ingrid Barranco,1.0695406799994913,0.7585667437734229
0,4,13,43,36.05662038,24.86785371,Ingrid Barranco,1.0631285199997258,0.7541392373147285
0,4,13,43,36.05666077,24.86792891,Ingrid Barranco,1.0618671199998033,0.7529181639236717
0,4,13,43,36.05662142,24.86802397,Ingrid Barranco,1.0548481799997305,0.7478494817854672
0,4,13,43,36.05666961,24.86814685,Ingrid Barranco,1.051718459999833,0.7452115336444085
0,4,13,43,36.05670004,24.86817968,Ingrid Barranco,1.0519355899998786,0.745212967274869
0,4,13,43,36.05662733,24.86830081,Ingrid Barranco,1.0416376199995803,0.7378773072675672
0,4,13,43,36.05664341,24.86847713,Ingrid Barranco,1.0339627399997937,0.7320812477173749
0,4,13,43,36.05665602,24.86892476,Ingrid Barranco,1.0127854699997236,0.7164676924674461
0,4,13,43,36.05669194,24.86903652,Ingrid Barranco,1.0094644299996993,0.7139789415702643
0,4,13,43,36.05667369,24.86908943,Ingrid Barranco,1.005776839999612,0.7113490176973469
0,4,13,43,36.05665804,24.86962486,Ingrid Barranco,0.978601769999969,0.6919821274197983
0,4,13,43,36.0566556,24.86972217,Ingrid Barranco,0.9736871799997431,0.6885286560499541
0,4,13,43,36.05666548,24.86984186,Ingrid Barranco,0.9684151699996768,0.6848574467396303
0,4,13,43,36.05664051,24.86992283,Ingrid Barranco,0.9629494399998215,0.681022895231269
0,4,13,43,36.05665253,24.87001065,Ingrid Barranco,0.9593674599997613,0.6785652581964075
0,4,13,43,36.05669022,24.87012744,Ingrid Barranco,0.9559061499997199,0.6762760645348844
0,4,13,43,36.05663057,24.8703888,Ingrid Barranco,0.9395205099999053,0.6649407681141837
0,4,13,43,36.05667048,24.87056762,Ingrid Barranco,0.9331529299998635,0.6608264895980321
0,4,13,44,36.05663233,24.87065384,Ingrid Barranco,0.9266391499997582,0.6563042430869278
0,4,13,44,36.05664531,24.8708442,Ingrid Barranco,0.9180903099997586,0.6507203364661094
0,4,13,44,36.05665839,24.8712075,Ingrid Barranco,0.9010734099998885,0.6397691738795896
0,4,13,44,36.05664221,24.87134555,Ingrid Barranco,0.893338159999697,0.6347083149414557
0,4,13,44,36.05645466,24.87144379,Ingrid Barranco,0.8772713999997244,0.6229670657947393
0,4,13,44,36.05633314,24.87144965,Ingrid Barranco,0.8696930599997899,0.6171913762069801
0,4,13,44,36.05616827,24.87145393,Ingrid Barranco,0.8595911399997327,0.6095247934116027
0,4,13,44,36.05609398,24.8714734,Ingrid Barranco,0.8541797099997943,0.6055279588410363
0,4,13,44,36.05600107,24.87143872,Ingrid Barranco,0.8503044299997775,0.6024492665078395
0,4,13,44,36.0559101,24.87147064,Ingrid Barranco,0.843282149999748,0.5973253459904347
0,4,13,44,36.05585877,24.87148775,Ingrid Barranco,0.8393639599997833,0.5944680086635619
0,4,13,44,36.05576804,24.87170516,Ingrid Barranco,0.8232670699995026,0.5833278894738421
0,4,13,44,36.05574702,24.87179082,Ingrid Barranco,0.8178085299996063,0.5796131871725234
0,4,13,44,36.05577682,24.87186997,Ingrid Barranco,0.815718179999724,0.578424814544614
0,4,13,44,36.05579002,24.87193447,Ingrid Barranco,0.8133496799999982,0.5769714336149452
0,4,13,44,36.05577175,24.87201756,Ingrid Barranco,0.8081820699996598,0.5735022222456628
0,4,13,44,36.05576873,24.87214374,Ingrid Barranco,0.8018180499996497,0.5693936134392006
0,4,13,44,36.05574881,24.87222269,Ingrid Barranco,0.7967542999995452,0.5660067525296011
0,4,13,44,36.05575049,24.87226814,Ingrid Barranco,0.7946280499998721,0.5646711167481385
0,4,13,44,36.05576316,24.87244141,Ingrid Barranco,0.7868980199996152,0.5599252630740581
0,4,13,44,36.05578904,24.87255053,Ingrid Barranco,0.7831039399997124,0.557827975866421
0,4,13,44,36.05572972,24.87262026,Ingrid Barranco,0.7761279699998198,0.5529194354217258
0,4,13,44,36.05574774,24.87275392,Ingrid Barranco,0.7706598299997758,0.5497694986228334
0,4,13,44,36.05575332,24.87280444,Ingrid Barranco,0.7685191499998396,0.5485362520315533
0,4,13,44,36.05574013,24.87288297,Ingrid Barranco,0.763879779999602,0.5455867861094396
0,4,13,44,36.05577622,24.87299144,Ingrid Barranco,0.7607301499996773,0.5441554265365599
0,4,13,44,36.05575759,24.87309601,Ingrid Barranco,0.7544884199996389,0.5402312732565286
0,4,13,44,36.05576083,24.87317185,Ingrid Barranco,0.7509666599996514,0.5382161086087418
0,4,13,44,36.05575652,24.87327336,Ingrid Barranco,0.7457340699999797,0.5351234374857803
0,4,13,44,36.05572858,24.87334143,Ingrid Barranco,0.7407222399997764,0.531833859858448
0,4,13,44,36.05573527,24.87340543,Ingrid Barranco,0.7379876399998189,0.5303708434580373
0,4,13,44,36.05574124,24.87352401,Ingrid Barranco,0.7325354199999268,0.5273804635258476
0,4,13,44,36.05572713,24.87362048,Ingrid Barranco,0.7269617899998444,0.5240365599061925
0,4,13,44,36.05577249,24.87370517,Ingrid Barranco,0.7255335799998655,0.5240139604957813
0,4,13,44,36.05572956,24.87374035,Ingrid Barranco,0.7212339600000242,0.5209146976522074
0,4,13,44,36.05574823,24.87386101,Ingrid Barranco,0.7164418199997549,0.518640111072064
0,4,13,44,36.0557689,24.87403187,Ingrid Barranco,0.7093098799995872,0.5152279619493428
0,4,13,44,36.05572757,24.87412683,Ingrid Barranco,0.7021770399997997,0.5106766152704632
0,4,13,44,36.05576942,24.87419932,Ingrid Barranco,0.7011360299996454,0.5109820168760022
0,4,13,44,36.05576883,24.87430511,Ingrid Barranco,0.695916919999565,0.5083020488239436
0,4,13,44,36.05577553,24.87436171,Ingrid Barranco,0.6935455199997165,0.5072479349404623
0,4,13,44,36.05573355,24.87466599,Ingrid Barranco,0.6761169999996994,0.4977075268366752
0,4,13,44,36.05576494,24.8747094,Ingrid Barranco,0.6758733099999255,0.4983381090463144
0,4,13,44,36.05574822,24.87482805,Ingrid Barranco,0.6690562599995786,0.49470078406708595
0,4,13,44,36.05575702,24.87489136,Ingrid Barranco,0.6664820699998764,0.4937194291471986
0,4,13,44,36.05576558,24.87501497,Ingrid Barranco,0.6609387799997748,0.4913948083509704
0,4,13,45,36.05572644,24.875093,Ingrid Barranco,0.6547669099998252,0.4875720113177002
0,4,13,45,36.05575051,24.87517566,Ingrid Barranco,0.6521607699999308,0.4870588726352984
0,4,13,45,36.0557357,24.87525278,Ingrid Barranco,0.6474932899997228,0.48460103725544357
0,4,13,45,36.05574377,24.87533878,Ingrid Barranco,0.6437634899997313,0.48321442586529856
0,4,13,45,36.05573369,24.87544681,Ingrid Barranco,0.6378652199995791,0.4804189937893152
0,4,13,45,36.05574722,24.87548885,Ingrid Barranco,0.6366170599998,0.48029470488279646
0,4,13,45,36.05572746,24.87557483,Ingrid Barranco,0.6312184399996852,0.47747488438020497
0,4,13,45,36.05572841,24.87569813,Ingrid Barranco,0.6252337399997856,0.4750830328642947
0,4,13,45,36.05575392,24.87585011,Ingrid Barranco,0.6193173199998938,0.4735721418883914
0,4,13,45,36.05574993,24.87592046,Ingrid Barranco,0.6156307699996262,0.4720350706817954
0,4,13,45,36.05570579,24.87603216,Ingrid Barranco,0.6075090699995549,0.4675289426930421
0,4,13,45,36.05574691,24.87614657,Ingrid Barranco,0.6043701799999894,0.4677827672358918
0,4,13,45,36.05561317,24.87621368,Ingrid Barranco,0.5930573899998457,0.45911291803700344
0,4,13,45,36.05545887,24.87616679,Ingrid Barranco,0.586096999999949,0.45132433022436796
0,4,13,45,36.05525005,24.87618425,Ingrid Barranco,0.572712259999566,0.4393816162866133
0,4,13,45,36.05519558,24.87620814,Ingrid Barranco,0.5682734499999782,0.4359133360193094
0,4,13,45,36.05510553,24.87616547,Ingrid Barranco,0.5649612799996788,0.4317186462719543
0,4,13,45,36.055012,24.87616368,Ingrid Barranco,0.5594371899995707,0.42658211145415986
0,4,13,45,36.05484805,24.87619041,Ingrid Barranco,0.5482904199995922,0.4170247254514927
0,4,13,45,36.05475093,24.87616518,Ingrid Barranco,0.5436994899995504,0.41218129010021753
